uid,type,title,transcript,languageCode,publicationDate,mediaCode,publicationMonth
indeplux-1921-02-03-a-i0067,ad,Publicité 5 Page 4,,fr,1921-02-03,indeplux,02
indeplux-1923-02-03-a-i0078,ad,Publicité 14 Page 4,,fr,1923-02-03,indeplux,02
indeplux-1923-02-08-a-i0079,ad,Publicité 9 Page 4,,fr,1923-02-08,indeplux,02
indeplux-1926-02-10-a-i0060,ad,Publicité 4 Page 4,,fr,1926-02-10,indeplux,02
indeplux-1929-02-11-a-i0036,ad,Publicité 9 Page 4,,fr,1929-02-11,indeplux,02
indeplux-1932-02-03-a-i0046,ad,Publicité 10 Page 4,,fr,1932-02-03,indeplux,02
indeplux-1933-02-23-a-i0040,ad,Publicité 6 Page 4,,fr,1933-02-23,indeplux,02
luxembourg1935-1936-02-22-a-i0124,ad,Publicité 15 Page 6,,fr,1936-02-22,luxembourg1935,02
luxwort-1945-02-05-a-i0037,ad,Pub. 2 Page 2,,fr,1945-02-05,luxwort,02
tageblatt-1937-02-05-a-i0054,ad,"EXTRAIT. ̃̃•""̃""̃ H retulte de",,fr,1937-02-05,tageblatt,02
indeplux-1903-02-21-a-i0030,ad,Publicité 9 Page 4,,fr,1903-02-21,indeplux,02
indeplux-1930-02-28-a-i0041,ad,Publicité 6 Page 4,,fr,1930-02-28,indeplux,02
indeplux-1931-02-10-a-i0044,ad,Publicité 9 Page 4,,fr,1931-02-10,indeplux,02
indeplux-1931-02-11-a-i0045,ad,Publicité 6 Page 4,,fr,1931-02-11,indeplux,02
luxembourg1935-1937-02-05-a-i0116,ad,Publicité 13 Page 6,,fr,1937-02-05,luxembourg1935,02
luxembourg1935-1938-02-07-a-i0118,ad,Publicité 5 Page 6,,fr,1938-02-07,luxembourg1935,02
luxwort-1925-02-21-a-i0053,ad,Pub. 18 Page 5,,de,1925-02-21,luxwort,02
tageblatt-1934-01-03-a-i0103,ad,RADIO-PROGRAMME RADIO LUXEMBOURG 252 kH.,,de,1934-01-03,tageblatt,01
dunioun-1948-01-31-a-i0148,ad,Publicité 14 Page 10,,fr,1948-01-31,dunioun,01
indeplux-1922-02-25-a-i0095,ad,Publicité 13 Page 4,,fr,1922-02-25,indeplux,02
indeplux-1925-02-21-a-i0065,ad,Publicité 12 Page 4,,fr,1925-02-21,indeplux,02
tageblatt-1926-02-13-a-i0139,ad,a Carnav' a' 1 an,,fr,1926-02-13,tageblatt,02
tageblatt-1936-01-27-a-i0096,ad,"β~ t- t .u, RADIO",,fr,1936-01-27,tageblatt,01
indeplux-1922-02-21-a-i0067,ad,Publicité 8 Page 4,,fr,1922-02-21,indeplux,02
indeplux-1933-02-24-a-i0053,ad,Publicité 5 Page 4,,fr,1933-02-24,indeplux,02
tageblatt-1946-03-01-a-i0065,ad,CAPITOLE~ Du ler au 7,,fr,1946-03-01,tageblatt,03
indeplux-1919-02-26-a-i0034,ad,Publicité 3 Page 2,,fr,1919-02-26,indeplux,02
indeplux-1929-01-21-a-i0034,ad,Publicité 4 Page 4,,fr,1929-01-21,indeplux,01
tageblatt-1921-02-04-a-i0040,ad,Py I)df3t ber i.rellerIôid)nN\l~ 1,,fr,1921-02-04,tageblatt,02
indeplux-1903-02-14-a-i0028,ad,Publicité 4 Page 4,,fr,1903-02-14,indeplux,02
indeplux-1922-02-18-a-i0066,ad,Publicité 7 Page 4,,fr,1922-02-18,indeplux,02
indeplux-1929-01-22-a-i0035,ad,Publicité 7 Page 4,,fr,1929-01-22,indeplux,01
indeplux-1933-02-22-a-i0031,ad,Publicité 3 Page 4,,fr,1933-02-22,indeplux,02
obermosel-1937-02-05-a-i0071,ad,Publicité 5 Page 8,,fr,1937-02-05,obermosel,02
luxwort-1947-01-28-a-i0087,ad,Pub. 16 Page 7,,de,1947-01-28,luxwort,01
luxwort-1950-01-21-a-i0173,ad,Pub. 49 Page 15,,de,1950-01-21,luxwort,01
buergerbeamten-1904-02-13-a-i0013,ad,Publicité 5 Page 4,,de,1904-02-13,buergerbeamten,02
buergerbeamten-1904-01-30-a-i0017,ad,Publicité 6 Page 4,,de,1904-01-30,buergerbeamten,01
tageblatt-1950-02-14-a-i0076,ad,"̃̃̃:̃̃̃̃̃ ^j.gjiftn. ,.i?*.i3rt '""îsW&ï, .Ï9%i-,i.:u",,fr,1950-02-14,tageblatt,02
indeplux-1878-03-09-a-i0016,ad,Publicité 2 Page 4,,fr,1878-03-09,indeplux,03
indeplux-1878-03-10-a-i0016,ad,Publicité 6 Page 4,,fr,1878-03-10,indeplux,03
indeplux-1879-02-16-a-i0016,ad,Publicité 7 Page 4,,fr,1879-02-16,indeplux,02
indeplux-1879-02-20-a-i0018,ad,Publicité 7 Page 4,,fr,1879-02-20,indeplux,02
indeplux-1881-02-01-a-i0013,ad,Publicité 6 Page 4,,fr,1881-02-01,indeplux,02
indeplux-1881-02-03-a-i0012,ad,Publicité 3 Page 3,,fr,1881-02-03,indeplux,02
indeplux-1881-02-06-a-i0013,ad,Publicité 3 Page 3,,fr,1881-02-06,indeplux,02
indeplux-1881-02-08-a-i0021,ad,Publicité 4 Page 3,,fr,1881-02-08,indeplux,02
indeplux-1881-02-10-a-i0016,ad,Publicité 7 Page 4,,fr,1881-02-10,indeplux,02
indeplux-1881-02-13-a-i0026,ad,Publicité 9 Page 3,,fr,1881-02-13,indeplux,02
indeplux-1881-02-17-a-i0016,ad,Publicité 7 Page 4,,fr,1881-02-17,indeplux,02
indeplux-1881-02-18-a-i0022,ad,Publicité 13 Page 4,,fr,1881-02-18,indeplux,02
indeplux-1881-02-20-a-i0023,ad,Publicité 14 Page 4,,fr,1881-02-20,indeplux,02
indeplux-1881-02-22-a-i0021,ad,Publicité 5 Page 4,,fr,1881-02-22,indeplux,02
indeplux-1881-02-25-a-i0018,ad,Publicité 12 Page 4,,fr,1881-02-25,indeplux,02
indeplux-1881-02-26-a-i0013,ad,Publicité 4 Page 3,,fr,1881-02-26,indeplux,02
indeplux-1881-02-27-a-i0013,ad,Publicité 5 Page 4,,fr,1881-02-27,indeplux,02
indeplux-1881-03-05-a-i0015,ad,Publicité 8 Page 4,,fr,1881-03-05,indeplux,03
indeplux-1881-03-06-a-i0019,ad,Publicité 12 Page 4,,fr,1881-03-06,indeplux,03
indeplux-1882-02-01-a-i0019,ad,Publicité 10 Page 4,,fr,1882-02-01,indeplux,02
indeplux-1882-02-04-a-i0014,ad,Publicité 4 Page 4,,fr,1882-02-04,indeplux,02
indeplux-1882-02-07-a-i0028,ad,Publicité 6 Page 4,,fr,1882-02-07,indeplux,02
indeplux-1882-02-10-a-i0012,ad,Publicité 6 Page 4,,fr,1882-02-10,indeplux,02
indeplux-1882-02-15-a-i0015,ad,Publicité 8 Page 4,,fr,1882-02-15,indeplux,02
indeplux-1882-02-15-a-i0017,ad,Publicité 10 Page 4,,fr,1882-02-15,indeplux,02
indeplux-1882-02-16-a-i0021,ad,Publicité 8 Page 4,,fr,1882-02-16,indeplux,02
indeplux-1882-02-17-a-i0012,ad,Publicité 3 Page 3,,fr,1882-02-17,indeplux,02
indeplux-1882-02-19-a-i0015,ad,Publicité 4 Page 4,,fr,1882-02-19,indeplux,02
indeplux-1882-02-19-a-i0020,ad,Publicité 2 Page 5,,fr,1882-02-19,indeplux,02
indeplux-1882-02-21-a-i0019,ad,Publicité 4 Page 4,,fr,1882-02-21,indeplux,02
indeplux-1882-02-21-a-i0022,ad,Publicité 7 Page 4,,fr,1882-02-21,indeplux,02
indeplux-1882-02-25-a-i0012,ad,Publicité 5 Page 4,,fr,1882-02-25,indeplux,02
indeplux-1882-02-26-a-i0017,ad,Publicité 6 Page 4,,fr,1882-02-26,indeplux,02
indeplux-1883-01-21-a-i0016,ad,Publicité 2 Page 3,,fr,1883-01-21,indeplux,01
indeplux-1884-01-31-a-i0027,ad,Publicité 6 Page 4,,fr,1884-01-31,indeplux,01
indeplux-1884-02-02-a-i0028,ad,Publicité 5 Page 4,,fr,1884-02-02,indeplux,02
indeplux-1884-02-03-a-i0033,ad,Publicité 4 Page 4,,fr,1884-02-03,indeplux,02
indeplux-1884-02-06-a-i0025,ad,Publicité 7 Page 4,,fr,1884-02-06,indeplux,02
indeplux-1884-03-14-a-i0035,ad,Publicité 4 Page 4,,fr,1884-03-14,indeplux,03
indeplux-1884-03-15-a-i0035,ad,Publicité 7 Page 4,,fr,1884-03-15,indeplux,03
indeplux-1884-03-16-a-i0027,ad,Publicité 2 Page 4,,fr,1884-03-16,indeplux,03
indeplux-1885-02-10-a-i0021,ad,Publicité 1 Page 3,,fr,1885-02-10,indeplux,02
indeplux-1885-02-12-a-i0016,ad,Publicité 1 Page 3,,fr,1885-02-12,indeplux,02
indeplux-1886-03-07-a-i0023,ad,Publicité 4 Page 4,,de,1886-03-07,indeplux,03
indeplux-1887-03-01-a-i0037,ad,Publicité 2 Page 4,,fr,1887-03-01,indeplux,03
indeplux-1888-01-01-a-i0029,ad,Publicité 6 Page 4,,fr,1888-01-01,indeplux,01
indeplux-1888-01-03-a-i0044,ad,Publicité 8 Page 4,,fr,1888-01-03,indeplux,01
indeplux-1888-01-05-a-i0040,ad,Publicité 8 Page 4,,fr,1888-01-05,indeplux,01
indeplux-1888-01-12-a-i0035,ad,Publicité 1 Page 6,,fr,1888-01-12,indeplux,01
indeplux-1888-01-14-a-i0030,ad,Publicité 7 Page 4,,fr,1888-01-14,indeplux,01
indeplux-1888-01-18-a-i0017,ad,Publicité 2 Page 4,,fr,1888-01-18,indeplux,01
indeplux-1888-01-20-a-i0015,ad,Publicité 3 Page 4,,fr,1888-01-20,indeplux,01
indeplux-1888-01-25-a-i0014,ad,Publicité 3 Page 4,,fr,1888-01-25,indeplux,01
indeplux-1888-01-27-a-i0018,ad,Publicité 3 Page 4,,fr,1888-01-27,indeplux,01
indeplux-1888-01-31-a-i0034,ad,Publicité 6 Page 4,,fr,1888-01-31,indeplux,01
indeplux-1888-02-04-a-i0035,ad,Publicité 11 Page 4,,fr,1888-02-04,indeplux,02
indeplux-1888-02-09-a-i0035,ad,Publicité 10 Page 4,,fr,1888-02-09,indeplux,02
indeplux-1888-02-11-a-i0040,ad,Publicité 6 Page 4,,fr,1888-02-11,indeplux,02
indeplux-1888-02-12-a-i0021,ad,Publicité 2 Page 4,,de,1888-02-12,indeplux,02
indeplux-1888-02-18-a-i0034,ad,Publicité 9 Page 4,,fr,1888-02-18,indeplux,02
indeplux-1888-02-22-a-i0026,ad,Publicité 9 Page 4,,fr,1888-02-22,indeplux,02
indeplux-1889-02-14-a-i0022,ad,Publicité 4 Page 4,,fr,1889-02-14,indeplux,02
indeplux-1889-02-16-a-i0022,ad,Publicité 3 Page 4,,fr,1889-02-16,indeplux,02
indeplux-1889-02-18-a-i0029,ad,Publicité 9 Page 4,,fr,1889-02-18,indeplux,02
indeplux-1889-02-19-a-i0026,ad,Publicité 5 Page 4,,fr,1889-02-19,indeplux,02
indeplux-1889-02-21-a-i0028,ad,Publicité 4 Page 4,,fr,1889-02-21,indeplux,02
indeplux-1889-02-23-a-i0025,ad,Publicité 8 Page 4,,fr,1889-02-23,indeplux,02
indeplux-1889-02-26-a-i0034,ad,Publicité 8 Page 4,,fr,1889-02-26,indeplux,02
indeplux-1889-02-27-a-i0019,ad,Publicité 3 Page 4,,fr,1889-02-27,indeplux,02
indeplux-1889-02-28-a-i0024,ad,Publicité 3 Page 4,,fr,1889-02-28,indeplux,02
indeplux-1889-02-28-a-i0028,ad,Publicité 7 Page 4,,fr,1889-02-28,indeplux,02
indeplux-1889-03-01-a-i0018,ad,Publicité 4 Page 4,,fr,1889-03-01,indeplux,03
indeplux-1889-03-02-a-i0021,ad,Publicité 4 Page 4,,de,1889-03-02,indeplux,03
indeplux-1889-03-02-a-i0026,ad,Publicité 9 Page 4,,fr,1889-03-02,indeplux,03
indeplux-1889-03-04-a-i0033,ad,Publicité 8 Page 4,,fr,1889-03-04,indeplux,03
indeplux-1889-03-07-a-i0023,ad,Publicité 4 Page 4,,fr,1889-03-07,indeplux,03
indeplux-1889-03-09-a-i0036,ad,Publicité 13 Page 4,,fr,1889-03-09,indeplux,03
indeplux-1891-01-31-a-i0023,ad,Publicité 1 Page 3,,fr,1891-01-31,indeplux,01
indeplux-1892-02-19-a-i0023,ad,Publicité 4 Page 4,,fr,1892-02-19,indeplux,02
indeplux-1892-02-25-a-i0026,ad,Publicité 3 Page 3,,fr,1892-02-25,indeplux,02
indeplux-1892-02-25-a-i0029,ad,Publicité 6 Page 4,,fr,1892-02-25,indeplux,02
indeplux-1892-02-26-a-i0037,ad,Publicité 2 Page 3,,fr,1892-02-26,indeplux,02
indeplux-1892-02-26-a-i0038,ad,Publicité 3 Page 4,,fr,1892-02-26,indeplux,02
indeplux-1892-02-27-a-i0024,ad,Publicité 1 Page 3,,fr,1892-02-27,indeplux,02
indeplux-1892-02-27-a-i0027,ad,Publicité 4 Page 4,,fr,1892-02-27,indeplux,02
indeplux-1893-02-07-a-i0019,ad,Publicité 3 Page 4,,fr,1893-02-07,indeplux,02
indeplux-1893-02-08-a-i0042,ad,Publicité 3 Page 4,,fr,1893-02-08,indeplux,02
indeplux-1893-02-09-a-i0033,ad,Publicité 3 Page 4,,fr,1893-02-09,indeplux,02
indeplux-1893-02-10-a-i0034,ad,Publicité 4 Page 4,,fr,1893-02-10,indeplux,02
indeplux-1893-02-11-a-i0035,ad,Publicité 4 Page 4,,fr,1893-02-11,indeplux,02
courriergdl-1866-01-16-a-i0021,ad,Publicité 4 Page 4,,fr,1866-01-16,courriergdl,01
courriergdl-1866-01-18-a-i0016,ad,Publicité 1 Page 3,,fr,1866-01-18,courriergdl,01
courriergdl-1866-01-23-a-i0027,ad,Publicité 2 Page 4,,fr,1866-01-23,courriergdl,01
courriergdl-1866-01-25-a-i0021,ad,Publicité 2 Page 4,,fr,1866-01-25,courriergdl,01
courriergdl-1866-02-10-a-i0018,ad,Publicité 2 Page 4,,fr,1866-02-10,courriergdl,02
courriergdl-1866-02-11-a-i0019,ad,Publicité 1 Page 3,,fr,1866-02-11,courriergdl,02
courriergdl-1866-02-11-a-i0023,ad,Publicité 5 Page 4,,fr,1866-02-11,courriergdl,02
courriergdl-1868-01-28-a-i0020,ad,Publicité 2 Page 4,,fr,1868-01-28,courriergdl,01
courriergdl-1868-02-01-a-i0019,ad,Publicité 1 Page 3,,fr,1868-02-01,courriergdl,02
courriergdl-1868-02-04-a-i0020,ad,Publicité 4 Page 4,,fr,1868-02-04,courriergdl,02
courriergdl-1868-02-08-a-i0024,ad,Publicité 5 Page 4,,fr,1868-02-08,courriergdl,02
courriergdl-1868-02-11-a-i0024,ad,Publicité 3 Page 4,,fr,1868-02-11,courriergdl,02
courriergdl-1868-02-12-a-i0022,ad,Publicité 2 Page 4,,fr,1868-02-12,courriergdl,02
courriergdl-1868-02-13-a-i0021,ad,Publicité 2 Page 4,,fr,1868-02-13,courriergdl,02
courriergdl-1868-02-14-a-i0022,ad,Publicité 4 Page 4,,fr,1868-02-14,courriergdl,02
deletz1893-1893-01-01-a-i0021,ad,Publicité 3 Page 8,,fr,1893-01-01,deletz1893,01
deletz1893-1893-01-08-a-i0022,ad,Publicité 4 Page 6,,fr,1893-01-08,deletz1893,01
deletz1893-1893-01-15-a-i0019,ad,Publicité 1 Page 4,,fr,1893-01-15,deletz1893,01
deletz1893-1893-01-22-a-i0027,ad,Publicité 1 Page 5,,de,1893-01-22,deletz1893,01
deletz1893-1893-01-29-a-i0027,ad,Publicité 1 Page 5,,fr,1893-01-29,deletz1893,01
deletz1893-1893-03-04-a-i0029,ad,Publicité 3 Page 6,,fr,1893-03-04,deletz1893,03
deletz1893-1893-03-18-a-i0036,ad,Publicité 5 Page 6,,fr,1893-03-18,deletz1893,03
deletz1893-1894-01-20-a-i0024,ad,Publicité 2 Page 4,,fr,1894-01-20,deletz1893,01
deletz1893-1894-01-27-a-i0039,ad,Publicité 3 Page 4,,fr,1894-01-27,deletz1893,01
deletz1893-1894-02-03-a-i0019,ad,Publicité 3 Page 4,,fr,1894-02-03,deletz1893,02
indeplux-1872-01-12-a-i0019,ad,Publicité 3 Page 4,,fr,1872-01-12,indeplux,01
indeplux-1872-01-14-a-i0018,ad,Publicité 4 Page 4,,fr,1872-01-14,indeplux,01
indeplux-1872-02-04-a-i0022,ad,Publicité 3 Page 4,,fr,1872-02-04,indeplux,02
indeplux-1872-02-06-a-i0017,ad,Publicité 4 Page 4,,fr,1872-02-06,indeplux,02
indeplux-1872-02-08-a-i0014,ad,Publicité 2 Page 4,,fr,1872-02-08,indeplux,02
indeplux-1872-02-10-a-i0013,ad,Publicité 2 Page 4,,fr,1872-02-10,indeplux,02
indeplux-1872-02-13-a-i0020,ad,Publicité 2 Page 4,,de,1872-02-13,indeplux,02
indeplux-1873-01-24-a-i0020,ad,Publicité 2 Page 4,,fr,1873-01-24,indeplux,01
indeplux-1873-01-30-a-i0013,ad,Publicité 1 Page 3,,fr,1873-01-30,indeplux,01
indeplux-1873-02-02-a-i0012,ad,Publicité 2 Page 4,,fr,1873-02-02,indeplux,02
indeplux-1873-02-22-a-i0023,ad,Publicité 4 Page 4,,fr,1873-02-22,indeplux,02
indeplux-1874-01-08-a-i0029,ad,Publicité 7 Page 4,,fr,1874-01-08,indeplux,01
indeplux-1874-01-10-a-i0023,ad,Publicité 7 Page 4,,fr,1874-01-10,indeplux,01
indeplux-1874-02-13-a-i0020,ad,Publicité 2 Page 4,,fr,1874-02-13,indeplux,02
indeplux-1874-02-14-a-i0020,ad,Publicité 5 Page 4,,fr,1874-02-14,indeplux,02
indeplux-1874-02-15-a-i0018,ad,Publicité 4 Page 4,,fr,1874-02-15,indeplux,02
indeplux-1875-01-19-a-i0019,ad,Publicité 7 Page 4,,fr,1875-01-19,indeplux,01
indeplux-1875-01-28-a-i0015,ad,Publicité 3 Page 4,,fr,1875-01-28,indeplux,01
indeplux-1875-01-31-a-i0014,ad,Publicité 1 Page 4,,fr,1875-01-31,indeplux,01
indeplux-1876-02-02-a-i0009,ad,Publicité 2 Page 4,,fr,1876-02-02,indeplux,02
indeplux-1876-02-04-a-i0022,ad,Publicité 5 Page 4,,fr,1876-02-04,indeplux,02
indeplux-1876-02-05-a-i0016,ad,Publicité 1 Page 4,,fr,1876-02-05,indeplux,02
indeplux-1876-02-06-a-i0009,ad,Publicité 1 Page 4,,fr,1876-02-06,indeplux,02
indeplux-1876-02-06-a-i0011,ad,Publicité 3 Page 4,,fr,1876-02-06,indeplux,02
indeplux-1876-02-08-a-i0015,ad,Publicité 5 Page 4,,fr,1876-02-08,indeplux,02
indeplux-1876-02-10-a-i0018,ad,Publicité 1 Page 4,,fr,1876-02-10,indeplux,02
indeplux-1876-02-12-a-i0020,ad,Publicité 7 Page 4,,fr,1876-02-12,indeplux,02
indeplux-1876-02-13-a-i0026,ad,Publicité 3 Page 4,,fr,1876-02-13,indeplux,02
indeplux-1876-02-13-a-i0032,ad,Publicité 9 Page 4,,fr,1876-02-13,indeplux,02
indeplux-1876-02-15-a-i0008,ad,Publicité 1 Page 4,,fr,1876-02-15,indeplux,02
indeplux-1876-02-17-a-i0013,ad,Publicité 2 Page 4,,fr,1876-02-17,indeplux,02
indeplux-1876-02-20-a-i0015,ad,Publicité 5 Page 4,,fr,1876-02-20,indeplux,02
indeplux-1876-02-22-a-i0017,ad,Publicité 1 Page 4,,fr,1876-02-22,indeplux,02
indeplux-1876-02-24-a-i0007,ad,Publicité 1 Page 4,,fr,1876-02-24,indeplux,02
indeplux-1876-02-27-a-i0014,ad,Publicité 1 Page 4,,de,1876-02-27,indeplux,02
indeplux-1876-02-29-a-i0009,ad,Publicité 1 Page 4,,fr,1876-02-29,indeplux,02
indeplux-1877-01-31-a-i0017,ad,Publicité 3 Page 4,,fr,1877-01-31,indeplux,01
indeplux-1877-02-01-a-i0011,ad,Publicité 3 Page 4,,fr,1877-02-01,indeplux,02
indeplux-1877-02-04-a-i0011,ad,Publicité 2 Page 4,,fr,1877-02-04,indeplux,02
indeplux-1877-02-06-a-i0013,ad,Publicité 3 Page 4,,fr,1877-02-06,indeplux,02
indeplux-1877-02-08-a-i0015,ad,Publicité 2 Page 4,,fr,1877-02-08,indeplux,02
indeplux-1877-02-11-a-i0024,ad,Publicité 6 Page 4,,fr,1877-02-11,indeplux,02
indeplux-1877-02-13-a-i0010,ad,Publicité 3 Page 4,,fr,1877-02-13,indeplux,02
indeplux-1877-02-16-a-i0012,ad,Publicité 2 Page 4,,fr,1877-02-16,indeplux,02
indeplux-1877-02-18-a-i0012,ad,Publicité 2 Page 4,,fr,1877-02-18,indeplux,02
indeplux-1877-02-20-a-i0009,ad,Publicité 1 Page 3,,fr,1877-02-20,indeplux,02
indeplux-1877-02-21-a-i0013,ad,Publicité 2 Page 3,,fr,1877-02-21,indeplux,02
indeplux-1877-02-23-a-i0014,ad,Publicité 1 Page 3,,fr,1877-02-23,indeplux,02
indeplux-1877-02-25-a-i0012,ad,Publicité 1 Page 3,,fr,1877-02-25,indeplux,02
indeplux-1877-03-02-a-i0011,ad,Publicité 1 Page 3,,fr,1877-03-02,indeplux,03
indeplux-1877-03-16-a-i0011,ad,Publicité 1 Page 3,,fr,1877-03-16,indeplux,03
indeplux-1878-02-22-a-i0013,ad,Publicité 1 Page 3,,fr,1878-02-22,indeplux,02
indeplux-1878-02-23-a-i0011,ad,Publicité 2 Page 4,,fr,1878-02-23,indeplux,02
indeplux-1878-02-24-a-i0016,ad,Publicité 4 Page 4,,fr,1878-02-24,indeplux,02
indeplux-1878-02-27-a-i0018,ad,Publicité 3 Page 4,,fr,1878-02-27,indeplux,02
indeplux-1878-02-28-a-i0018,ad,Publicité 4 Page 4,,fr,1878-02-28,indeplux,02
indeplux-1878-03-01-a-i0016,ad,Publicité 5 Page 4,,fr,1878-03-01,indeplux,03
indeplux-1878-03-02-a-i0023,ad,Publicité 4 Page 4,,fr,1878-03-02,indeplux,03
indeplux-1878-03-03-a-i0018,ad,Publicité 5 Page 4,,fr,1878-03-03,indeplux,03
indeplux-1878-03-05-a-i0022,ad,Publicité 4 Page 4,,fr,1878-03-05,indeplux,03
indeplux-1878-03-08-a-i0017,ad,Publicité 5 Page 4,,fr,1878-03-08,indeplux,03
indeplux-1933-02-24-a-i0049,ad,Publicité 1 Page 3,,fr,1933-02-24,indeplux,02
avenirgdl-1869-01-01-a-i0035,ad,Publicité 4 Page 4,,fr,1869-01-01,avenirgdl,01
avenirgdl-1869-01-04-a-i0037,ad,Publicité 6 Page 4,,fr,1869-01-04,avenirgdl,01
avenirgdl-1869-01-22-a-i0035,ad,Publicité 6 Page 4,,fr,1869-01-22,avenirgdl,01
avenirgdl-1869-01-25-a-i0037,ad,Publicité 5 Page 4,,fr,1869-01-25,avenirgdl,01
avenirgdl-1869-01-27-a-i0036,ad,Publicité 7 Page 4,,fr,1869-01-27,avenirgdl,01
avenirgdl-1869-01-28-a-i0036,ad,Publicité 4 Page 4,,fr,1869-01-28,avenirgdl,01
avenirgdl-1869-01-30-a-i0040,ad,Publicité 7 Page 4,,fr,1869-01-30,avenirgdl,01
avenirgdl-1869-02-01-a-i0033,ad,Publicité 3 Page 4,,fr,1869-02-01,avenirgdl,02
avenirgdl-1869-02-02-a-i0033,ad,Publicité 4 Page 4,,fr,1869-02-02,avenirgdl,02
avenirgdl-1870-01-13-a-i0035,ad,Publicité 3 Page 4,,fr,1870-01-13,avenirgdl,01
avenirgdl-1870-01-17-a-i0019,ad,Publicité 3 Page 4,,fr,1870-01-17,avenirgdl,01
avenirgdl-1870-01-27-a-i0040,ad,Publicité 3 Page 4,,fr,1870-01-27,avenirgdl,01
avenirgdl-1870-01-29-a-i0022,ad,Publicité 7 Page 4,,fr,1870-01-29,avenirgdl,01
avenirgdl-1870-02-03-a-i0043,ad,Publicité 5 Page 4,,fr,1870-02-03,avenirgdl,02
avenirgdl-1870-02-24-a-i0036,ad,Publicité 1 Page 3,,fr,1870-02-24,avenirgdl,02
avenirgdl-1871-02-07-a-i0014,ad,Publicité 2 Page 4,,fr,1871-02-07,avenirgdl,02
avenirgdl-1871-02-21-a-i0014,ad,Publicité 4 Page 3,,fr,1871-02-21,avenirgdl,02
avenirgdl-1871-02-22-a-i0008,ad,Publicité 1 Page 1,,fr,1871-02-22,avenirgdl,02
avenirgdl-1871-02-22-a-i0010,ad,Publicité 3 Page 3,,fr,1871-02-22,avenirgdl,02
courriergdl-1859-02-18-a-i0019,ad,Publicité 3 Page 4,,fr,1859-02-18,courriergdl,02
courriergdl-1860-01-29-a-i0015,ad,Publicité 2 Page 3,,fr,1860-01-29,courriergdl,01
courriergdl-1860-02-01-a-i0017,ad,Publicité 1 Page 4,,fr,1860-02-01,courriergdl,02
courriergdl-1860-02-04-a-i0014,ad,Publicité 2 Page 4,,fr,1860-02-04,courriergdl,02
courriergdl-1860-02-11-a-i0011,ad,Publicité 2 Page 4,,fr,1860-02-11,courriergdl,02
courriergdl-1860-02-12-a-i0009,ad,Publicité 1 Page 3,,fr,1860-02-12,courriergdl,02
courriergdl-1860-02-19-a-i0014,ad,Publicité 2 Page 4,,fr,1860-02-19,courriergdl,02
courriergdl-1862-01-08-a-i0025,ad,Publicité 3 Page 4,,fr,1862-01-08,courriergdl,01
courriergdl-1863-01-01-a-i0013,ad,Publicité 1 Page 4,,fr,1863-01-01,courriergdl,01
courriergdl-1863-01-09-a-i0008,ad,Publicité 1 Page 4,,fr,1863-01-09,courriergdl,01
courriergdl-1863-01-10-a-i0007,ad,Publicité 1 Page 4,,fr,1863-01-10,courriergdl,01
courriergdl-1863-01-11-a-i0012,ad,Publicité 4 Page 4,,fr,1863-01-11,courriergdl,01
courriergdl-1863-01-13-a-i0013,ad,Publicité 2 Page 4,,fr,1863-01-13,courriergdl,01
courriergdl-1863-02-01-a-i0014,ad,Publicité 1 Page 4,,fr,1863-02-01,courriergdl,02
courriergdl-1863-02-15-a-i0010,ad,Publicité 3 Page 4,,fr,1863-02-15,courriergdl,02
courriergdl-1864-01-27-a-i0022,ad,Publicité 4 Page 4,,fr,1864-01-27,courriergdl,01
courriergdl-1864-01-29-a-i0016,ad,Publicité 2 Page 4,,fr,1864-01-29,courriergdl,01
courriergdl-1864-01-31-a-i0021,ad,Publicité 7 Page 4,,fr,1864-01-31,courriergdl,01
courriergdl-1864-02-07-a-i0018,ad,Publicité 5 Page 4,,fr,1864-02-07,courriergdl,02
courriergdl-1864-02-21-a-i0019,ad,Publicité 4 Page 4,,fr,1864-02-21,courriergdl,02
courriergdl-1864-02-24-a-i0014,ad,Publicité 2 Page 4,,fr,1864-02-24,courriergdl,02
courriergdl-1864-02-28-a-i0017,ad,Publicité 6 Page 4,,fr,1864-02-28,courriergdl,02
courriergdl-1864-03-01-a-i0020,ad,Publicité 2 Page 4,,fr,1864-03-01,courriergdl,03
courriergdl-1864-03-02-a-i0016,ad,Publicité 2 Page 4,,fr,1864-03-02,courriergdl,03
courriergdl-1864-03-03-a-i0014,ad,Publicité 2 Page 4,,fr,1864-03-03,courriergdl,03
courriergdl-1865-01-05-a-i0020,ad,Publicité 2 Page 4,,fr,1865-01-05,courriergdl,01
courriergdl-1865-01-07-a-i0020,ad,Publicité 2 Page 4,,fr,1865-01-07,courriergdl,01
courriergdl-1865-01-10-a-i0014,ad,Publicité 3 Page 4,,fr,1865-01-10,courriergdl,01
courriergdl-1865-01-13-a-i0016,ad,Publicité 4 Page 4,,fr,1865-01-13,courriergdl,01
courriergdl-1865-01-18-a-i0022,ad,Publicité 2 Page 4,,fr,1865-01-18,courriergdl,01
courriergdl-1865-01-19-a-i0015,ad,Publicité 3 Page 4,,fr,1865-01-19,courriergdl,01
courriergdl-1865-01-21-a-i0017,ad,Publicité 2 Page 4,,fr,1865-01-21,courriergdl,01
