uid,type,title,transcript,locations,persons,topics,transcriptLength,totalPages,languageCode,isOnFrontPage,publicationDate,countryCode,dataProviderCode,mediaCode,mediaType,access_right,collections,content,content_provider,country,date,is_content_available,is_olr,is_on_front_page,issue,language,locations_mentioned,nb_pages,newsagencies_mentioned,newspaper,newspaper_political_orientation,newspaper_topics,pages,periodicity,persons_mentioned,province,relevance,size,year
indeplux-1929-02-19-a-i0030,ad,Publicité 3 Page 2,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp06_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp45_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp54_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp61_fr', 'relevance': 0.064}, {'uid': 'tm-fr-all-v2.0_tp69_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp97_fr', 'relevance': 0.027}]",22.0,1.0,fr,False,1929-02-19T00:00:00+00:00,LU,BNL,indeplux,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
indeplux-1929-02-21-a-i0034,ad,Publicité 2 Page 3,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp06_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp11_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp40_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp61_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp69_fr', 'relevance': 0.045}, {'uid': 'tm-fr-all-v2.0_tp74_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp81_fr', 'relevance': 0.045}]",21.0,1.0,fr,False,1929-02-21T00:00:00+00:00,LU,BNL,indeplux,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
indeplux-1929-02-23-a-i0027,ad,Publicité 2 Page 2,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp03_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp06_fr', 'relevance': 0.039}, {'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.102}, {'uid': 'tm-fr-all-v2.0_tp36_fr', 'relevance': 0.039}, {'uid': 'tm-fr-all-v2.0_tp41_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp48_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp61_fr', 'relevance': 0.039}, {'uid': 'tm-fr-all-v2.0_tp81_fr', 'relevance': 0.039}, {'uid': 'tm-fr-all-v2.0_tp91_fr', 'relevance': 0.023}]",21.0,1.0,fr,False,1929-02-23T00:00:00+00:00,LU,BNL,indeplux,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
indeplux-1931-01-24-a-i0054,ad,Publicité 6 Page 3,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp09_fr', 'relevance': 0.055}, {'uid': 'tm-fr-all-v2.0_tp14_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp18_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp19_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp21_fr', 'relevance': 0.055}, {'uid': 'tm-fr-all-v2.0_tp24_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.071}, {'uid': 'tm-fr-all-v2.0_tp45_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp47_fr', 'relevance': 0.039}, {'uid': 'tm-fr-all-v2.0_tp60_fr', 'relevance': 0.023}]",23.0,1.0,fr,False,1931-01-24T00:00:00+00:00,LU,BNL,indeplux,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
luxembourg1935-1937-02-03-a-i0097,ad,Publicité 3 Page 3,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp14_fr', 'relevance': 0.145}, {'uid': 'tm-fr-all-v2.0_tp18_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp27_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp33_fr', 'relevance': 0.034}, {'uid': 'tm-fr-all-v2.0_tp41_fr', 'relevance': 0.103}, {'uid': 'tm-fr-all-v2.0_tp48_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp52_fr', 'relevance': 0.048}, {'uid': 'tm-fr-all-v2.0_tp64_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp88_fr', 'relevance': 0.02}]",27.0,1.0,fr,False,1937-02-03T00:00:00+00:00,LU,BNL,luxembourg1935,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
luxembourg1935-1937-02-06-a-i0105,ad,Publicité 8 Page 3,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp09_fr', 'relevance': 0.119}, {'uid': 'tm-fr-all-v2.0_tp18_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp45_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp50_fr', 'relevance': 0.027}]",33.0,1.0,fr,False,1937-02-06T00:00:00+00:00,LU,BNL,luxembourg1935,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
tageblatt-1930-02-26-a-i0112,ad,A. G. E. L. Ne,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp24_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp27_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp60_fr', 'relevance': 0.249}, {'uid': 'tm-fr-all-v2.0_tp94_fr', 'relevance': 0.038}, {'uid': 'tm-fr-all-v2.0_tp96_fr', 'relevance': 0.049}]",27.0,1.0,fr,False,1930-02-26T00:00:00+00:00,LU,BNL,tageblatt,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
tageblatt-1930-03-20-b-i0108,ad,j ASSOSS. A la redoute,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp23_fr', 'relevance': 0.205}, {'uid': 'tm-fr-all-v2.0_tp27_fr', 'relevance': 0.049}, {'uid': 'tm-fr-all-v2.0_tp39_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp60_fr', 'relevance': 0.094}, {'uid': 'tm-fr-all-v2.0_tp61_fr', 'relevance': 0.027}]",28.0,1.0,fr,False,1930-03-20T00:00:00+00:00,LU,BNL,tageblatt,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
tageblatt-1934-02-08-a-i0101,ad,DIEKIRCEI REDOUTE MASQUEE de I'ALLIAN:E,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp05_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.045}, {'uid': 'tm-fr-all-v2.0_tp60_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp61_fr', 'relevance': 0.064}, {'uid': 'tm-fr-all-v2.0_tp65_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp86_fr', 'relevance': 0.027}]",20.0,1.0,fr,False,1934-02-08T00:00:00+00:00,LU,BNL,tageblatt,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
tageblatt-1937-02-04-a-i0097,ad,Le CERCLE HIPPIQUE DIEKIRCH vous,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp03_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp09_fr', 'relevance': 0.103}, {'uid': 'tm-fr-all-v2.0_tp14_fr', 'relevance': 0.09}, {'uid': 'tm-fr-all-v2.0_tp18_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp21_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.034}, {'uid': 'tm-fr-all-v2.0_tp36_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp45_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp57_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp60_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp70_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp79_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp84_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp85_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp96_fr', 'relevance': 0.02}]",24.0,1.0,fr,False,1937-02-04T00:00:00+00:00,LU,BNL,tageblatt,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
tageblatt-1950-03-18-a-i0195,ad,"Demain soir au, “Casino"" LA",,[],[],"[{'uid': 'tm-fr-all-v2.0_tp05_fr', 'relevance': 0.039}, {'uid': 'tm-fr-all-v2.0_tp06_fr', 'relevance': 0.039}, {'uid': 'tm-fr-all-v2.0_tp23_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp49_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp50_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp61_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp64_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp71_fr', 'relevance': 0.039}, {'uid': 'tm-fr-all-v2.0_tp78_fr', 'relevance': 0.055}, {'uid': 'tm-fr-all-v2.0_tp81_fr', 'relevance': 0.055}, {'uid': 'tm-fr-all-v2.0_tp92_fr', 'relevance': 0.023}]",28.0,1.0,fr,False,1950-03-18T00:00:00+00:00,LU,BNL,tageblatt,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
indeplux-1934-03-09-a-i0047,ad,Publicité 2 Page 3,,"[{'uid': 'aida-0001-54-Nice', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp05_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp18_fr', 'relevance': 0.039}, {'uid': 'tm-fr-all-v2.0_tp24_fr', 'relevance': 0.055}, {'uid': 'tm-fr-all-v2.0_tp36_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp47_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp48_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp52_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp56_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp61_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp65_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp69_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp75_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp81_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp96_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp97_fr', 'relevance': 0.023}]",26.0,1.0,fr,False,1934-03-09T00:00:00+00:00,LU,BNL,indeplux,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
luxembourg1935-1937-02-04-a-i0085,ad,Publicité 5 Page 3,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp08_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp09_fr', 'relevance': 0.049}, {'uid': 'tm-fr-all-v2.0_tp18_fr', 'relevance': 0.038}, {'uid': 'tm-fr-all-v2.0_tp36_fr', 'relevance': 0.072}, {'uid': 'tm-fr-all-v2.0_tp44_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp50_fr', 'relevance': 0.061}, {'uid': 'tm-fr-all-v2.0_tp59_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp61_fr', 'relevance': 0.116}, {'uid': 'tm-fr-all-v2.0_tp73_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp81_fr', 'relevance': 0.027}]",36.0,1.0,fr,False,1937-02-04T00:00:00+00:00,LU,BNL,luxembourg1935,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
luxembourg1935-1937-02-26-a-i0100,ad,Publicité 4 Page 3,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp25_fr', 'relevance': 0.034}, {'uid': 'tm-fr-all-v2.0_tp36_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp48_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp50_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp59_fr', 'relevance': 0.034}, {'uid': 'tm-fr-all-v2.0_tp61_fr', 'relevance': 0.076}, {'uid': 'tm-fr-all-v2.0_tp73_fr', 'relevance': 0.048}, {'uid': 'tm-fr-all-v2.0_tp81_fr', 'relevance': 0.117}, {'uid': 'tm-fr-all-v2.0_tp94_fr', 'relevance': 0.062}]",26.0,1.0,fr,False,1937-02-26T00:00:00+00:00,LU,BNL,luxembourg1935,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
luxembourg1935-1938-03-07-a-i0103,ad,Publicité 2 Page 3,,"[{'uid': 'aida-0001-54-Hollywood', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp01_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp08_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp22_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp24_fr', 'relevance': 0.062}, {'uid': 'tm-fr-all-v2.0_tp28_fr', 'relevance': 0.034}, {'uid': 'tm-fr-all-v2.0_tp43_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp45_fr', 'relevance': 0.048}, {'uid': 'tm-fr-all-v2.0_tp49_fr', 'relevance': 0.034}, {'uid': 'tm-fr-all-v2.0_tp57_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp59_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp60_fr', 'relevance': 0.103}, {'uid': 'tm-fr-all-v2.0_tp84_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp96_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp97_fr', 'relevance': 0.02}]",26.0,1.0,fr,False,1938-03-07T00:00:00+00:00,LU,BNL,luxembourg1935,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
luxembourg1935-1938-03-16-a-i0090,ad,Publicité 3 Page 3,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp03_fr', 'relevance': 0.034}, {'uid': 'tm-fr-all-v2.0_tp15_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp17_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp18_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp27_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp29_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp30_fr', 'relevance': 0.076}, {'uid': 'tm-fr-all-v2.0_tp31_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp48_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp53_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp60_fr', 'relevance': 0.131}, {'uid': 'tm-fr-all-v2.0_tp87_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp97_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp98_fr', 'relevance': 0.02}]",33.0,1.0,fr,False,1938-03-16T00:00:00+00:00,LU,BNL,luxembourg1935,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
luxembourg1935-1939-03-16-a-i0088,ad,Publicité 2 Page 3,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp14_fr', 'relevance': 0.092}, {'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.03}, {'uid': 'tm-fr-all-v2.0_tp60_fr', 'relevance': 0.129}, {'uid': 'tm-fr-all-v2.0_tp82_fr', 'relevance': 0.043}]",31.0,1.0,fr,False,1939-03-16T00:00:00+00:00,LU,BNL,luxembourg1935,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
obermosel-1938-02-18-a-i0069,ad,Publicité 2 Page 4,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp15_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp41_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp56_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp61_fr', 'relevance': 0.118}, {'uid': 'tm-fr-all-v2.0_tp62_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp70_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp86_fr', 'relevance': 0.087}, {'uid': 'tm-fr-all-v2.0_tp96_fr', 'relevance': 0.023}]",25.0,1.0,fr,False,1938-02-18T00:00:00+00:00,LU,BNL,obermosel,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
obermosel-1947-03-08-a-i0056,ad,Publicité 3 Page 5,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp10_fr', 'relevance': 0.034}, {'uid': 'tm-fr-all-v2.0_tp21_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp24_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp34_fr', 'relevance': 0.034}, {'uid': 'tm-fr-all-v2.0_tp41_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp49_fr', 'relevance': 0.062}, {'uid': 'tm-fr-all-v2.0_tp50_fr', 'relevance': 0.048}, {'uid': 'tm-fr-all-v2.0_tp60_fr', 'relevance': 0.09}, {'uid': 'tm-fr-all-v2.0_tp62_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp71_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp75_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp81_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp88_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp96_fr', 'relevance': 0.034}]",28.0,1.0,fr,False,1947-03-08T00:00:00+00:00,LU,BNL,obermosel,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
obermosel-1948-02-21-a-i0092,ad,Publicité 1 Page 3,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp24_fr', 'relevance': 0.038}, {'uid': 'tm-fr-all-v2.0_tp25_fr', 'relevance': 0.049}, {'uid': 'tm-fr-all-v2.0_tp27_fr', 'relevance': 0.038}, {'uid': 'tm-fr-all-v2.0_tp41_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp52_fr', 'relevance': 0.049}, {'uid': 'tm-fr-all-v2.0_tp60_fr', 'relevance': 0.116}, {'uid': 'tm-fr-all-v2.0_tp61_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp73_fr', 'relevance': 0.116}, {'uid': 'tm-fr-all-v2.0_tp81_fr', 'relevance': 0.038}]",29.0,1.0,fr,False,1948-02-21T00:00:00+00:00,LU,BNL,obermosel,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
tageblatt-1930-03-17-a-i0094,ad,ASSOSS. Tous les membres du,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp05_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp21_fr', 'relevance': 0.061}, {'uid': 'tm-fr-all-v2.0_tp27_fr', 'relevance': 0.038}, {'uid': 'tm-fr-all-v2.0_tp29_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp60_fr', 'relevance': 0.116}, {'uid': 'tm-fr-all-v2.0_tp71_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp76_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp81_fr', 'relevance': 0.027}]",25.0,1.0,fr,False,1930-03-17T00:00:00+00:00,LU,BNL,tageblatt,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
tageblatt-1930-03-18-a-i0112,ad,ASSOSS. Le samedi de mi-careme,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp14_fr', 'relevance': 0.025}, {'uid': 'tm-fr-all-v2.0_tp24_fr', 'relevance': 0.055}, {'uid': 'tm-fr-all-v2.0_tp27_fr', 'relevance': 0.035}, {'uid': 'tm-fr-all-v2.0_tp33_fr', 'relevance': 0.045}, {'uid': 'tm-fr-all-v2.0_tp52_fr', 'relevance': 0.025}, {'uid': 'tm-fr-all-v2.0_tp60_fr', 'relevance': 0.196}, {'uid': 'tm-fr-all-v2.0_tp94_fr', 'relevance': 0.055}, {'uid': 'tm-fr-all-v2.0_tp96_fr', 'relevance': 0.065}]",30.0,1.0,fr,False,1930-03-18T00:00:00+00:00,LU,BNL,tageblatt,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
tageblatt-1936-02-07-a-i0094,ad,AHOI »&rt; Demain soir au,,"[{'uid': 'aida-0001-54-Nord_$28$French_department$29$', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp00_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp49_fr', 'relevance': 0.039}, {'uid': 'tm-fr-all-v2.0_tp55_fr', 'relevance': 0.055}, {'uid': 'tm-fr-all-v2.0_tp61_fr', 'relevance': 0.055}, {'uid': 'tm-fr-all-v2.0_tp68_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp81_fr', 'relevance': 0.055}, {'uid': 'tm-fr-all-v2.0_tp82_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp86_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp89_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp96_fr', 'relevance': 0.039}]",25.0,1.0,fr,False,1936-02-07T00:00:00+00:00,LU,BNL,tageblatt,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
tageblatt-1936-12-29-a-i0104,ad,J8F- Retenez la date du,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp32_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp33_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.166}, {'uid': 'tm-fr-all-v2.0_tp66_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp70_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp80_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp84_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp90_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp95_fr', 'relevance': 0.023}]",23.0,1.0,fr,False,1936-12-29T00:00:00+00:00,LU,BNL,tageblatt,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
tageblatt-1949-03-22-a-i0074,ad,L'ASSOSS vous invite ä sa,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp00_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp02_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp09_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp18_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp19_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp45_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp50_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp68_fr', 'relevance': 0.045}]",26.0,1.0,fr,False,1949-03-22T00:00:00+00:00,LU,BNL,tageblatt,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
dunioun-1948-02-14-a-i0096,ad,Publicité 1 Page 5,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp25_fr', 'relevance': 0.061}, {'uid': 'tm-fr-all-v2.0_tp52_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp60_fr', 'relevance': 0.083}, {'uid': 'tm-fr-all-v2.0_tp73_fr', 'relevance': 0.183}, {'uid': 'tm-fr-all-v2.0_tp85_fr', 'relevance': 0.038}, {'uid': 'tm-fr-all-v2.0_tp88_fr', 'relevance': 0.027}]",31.0,1.0,fr,False,1948-02-14T00:00:00+00:00,LU,BNL,dunioun,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
indeplux-1934-02-28-a-i0039,ad,Publicité 4 Page 3,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp01_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp11_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp24_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp25_fr', 'relevance': 0.034}, {'uid': 'tm-fr-all-v2.0_tp38_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp39_fr', 'relevance': 0.034}, {'uid': 'tm-fr-all-v2.0_tp50_fr', 'relevance': 0.034}, {'uid': 'tm-fr-all-v2.0_tp57_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp60_fr', 'relevance': 0.117}, {'uid': 'tm-fr-all-v2.0_tp61_fr', 'relevance': 0.034}, {'uid': 'tm-fr-all-v2.0_tp69_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp75_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp81_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp83_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp89_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp94_fr', 'relevance': 0.02}]",23.0,1.0,fr,False,1934-02-28T00:00:00+00:00,LU,BNL,indeplux,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
indeplux-1934-03-09-a-i0046,ad,Publicité 1 Page 3,,"[{'uid': 'aida-0001-54-Brussels', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp61_fr', 'relevance': 0.03}, {'uid': 'tm-fr-all-v2.0_tp94_fr', 'relevance': 0.388}]",26.0,1.0,fr,False,1934-03-09T00:00:00+00:00,LU,BNL,indeplux,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
