uid;access_right;collections;content;content_provider;country;date;is_content_available;is_olr;is_on_front_page;issue;language;locations_mentioned;nb_pages;newsagencies_mentioned;newspaper;newspaper_political_orientation;newspaper_topics;pages;periodicity;persons_mentioned;province;relevance;size;title;topics;type;year
obermosel-1939-02-18-a-i0159;Closed;local-elgu-1lI7Gbu9,local-elgu-Y10ZFslw;[redacted];BNL;LU;1939-02-18T00:00:00Z;N;True;False;obermosel-1939-02-18-a;de;;1;;obermosel;na;Generalist;3;na;;na;0.0;10;Publicité 7 Page 3;tm-de-all-v2.0_tp19_de|0.09 tm-de-all-v2.0_tp26_de|0.02 tm-de-all-v2.0_tp39_de|0.02 tm-de-all-v2.0_tp43_de|0.034 tm-de-all-v2.0_tp59_de|0.02 tm-de-all-v2.0_tp60_de|0.02 tm-de-all-v2.0_tp69_de|0.103 tm-de-all-v2.0_tp72_de|0.02 tm-de-all-v2.0_tp80_de|0.02 tm-de-all-v2.0_tp83_de|0.02 tm-de-all-v2.0_tp96_de|0.076 ;ad;1939
obermosel-1940-02-02-a-i0093;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1940-02-02T00:00:00Z;N;True;False;obermosel-1940-02-02-a;fr;Luxembourg;1;;obermosel;na;Generalist;8;na;Les Banques;na;0.0;39;Publicité 8 Page 8;tm-fr-all-v2.0_tp00_fr|0.023 tm-fr-all-v2.0_tp01_fr|0.023 tm-fr-all-v2.0_tp18_fr|0.023 tm-fr-all-v2.0_tp19_fr|0.023 tm-fr-all-v2.0_tp24_fr|0.039 tm-fr-all-v2.0_tp53_fr|0.023 tm-fr-all-v2.0_tp56_fr|0.023 tm-fr-all-v2.0_tp59_fr|0.023 tm-fr-all-v2.0_tp62_fr|0.023 tm-fr-all-v2.0_tp69_fr|0.023 tm-fr-all-v2.0_tp82_fr|0.102 tm-fr-all-v2.0_tp93_fr|0.023 ;ad;1940
obermosel-1946-02-28-a-i0040;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1946-02-28T00:00:00Z;N;True;False;obermosel-1946-02-28-a;de;LETZEBURG|Luxembourg|Luxembourg|Bergen;1;;obermosel;na;Generalist;4;na;Pierre Marold|Karl Bech-Tschiderer|HUPPERT Maison|Erben Michel|Les Banques de la Place|Johann Mallinger|Heinrich Meckel|C. Herr Stephan|Wagner von Burghof|Roger WURTH;na;0.0;424;Publicité 5 Page 4;tm-de-all-v2.0_tp18_de|0.046 tm-de-all-v2.0_tp33_de|0.739 tm-de-all-v2.0_tp35_de|0.034 tm-de-all-v2.0_tp69_de|0.068 ;ad;1946
obermosel-1946-03-02-a-i0052;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1946-03-02T00:00:00Z;N;True;False;obermosel-1946-03-02-a;fr;Stade|Reims|Stade|LUXEMBOURG;1;;obermosel;na;Generalist;6;na;F. C. Metz;na;0.0;30;Publicité 5 Page 6;tm-fr-all-v2.0_tp21_fr|0.023 tm-fr-all-v2.0_tp24_fr|0.023 tm-fr-all-v2.0_tp25_fr|0.039 tm-fr-all-v2.0_tp35_fr|0.023 tm-fr-all-v2.0_tp41_fr|0.023 tm-fr-all-v2.0_tp50_fr|0.039 tm-fr-all-v2.0_tp60_fr|0.102 tm-fr-all-v2.0_tp62_fr|0.055 tm-fr-all-v2.0_tp94_fr|0.023 ;ad;1946
obermosel-1947-01-15-a-i0028;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1947-01-15T00:00:00Z;N;True;False;obermosel-1947-01-15-a;fr;NICE|Cannes|Menton|Luxembourg|Bruxelles|Bruxelles|Bruxelles|Bruxelles|Bruxelles|Bruxelles|Belgique;1;;obermosel;na;Generalist;3;na;;na;0.0;190;Publicité 3 Page 3;tm-fr-all-v2.0_tp27_fr|0.076 tm-fr-all-v2.0_tp35_fr|0.039 tm-fr-all-v2.0_tp69_fr|0.225 tm-fr-all-v2.0_tp82_fr|0.283 ;ad;1947
obermosel-1947-01-16-a-i0082;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1947-01-16T00:00:00Z;N;True;False;obermosel-1947-01-16-a;de;Luxembourg|LUXEMBOURG|Nice|Menton|Grasse|Pontarlier|Luxembourg|Bruxelles|Bruxelles|Bruxelles;1;;obermosel;na;Generalist;8;na;Philippe Téléphone|Loup Prix|Emile Pernot|Mme Max Lambert|Pauline Thiel-Boos|Pierre Thiel;na;0.0;204;Publicité 4 Page 8;tm-de-all-v2.0_tp02_de|0.051 tm-de-all-v2.0_tp18_de|0.084 tm-de-all-v2.0_tp49_de|0.092 tm-de-all-v2.0_tp66_de|0.068 tm-de-all-v2.0_tp69_de|0.459 ;ad;1947
obermosel-1948-01-19-a-i0050;Closed;local-elgu-rSHnRZY3,local-elgu-Y10ZFslw;[redacted];BNL;LU;1948-01-19T00:00:00Z;N;True;False;obermosel-1948-01-19-a;de;Letzeburg;1;;obermosel;na;Generalist;4;na;Monsieur Henri RONK|Huet Dir Biller|Eugène SCHAUS|Lambert SCHAUS;na;0.0;441;Publicité 2 Page 4;tm-de-all-v2.0_tp33_de|0.527 tm-de-all-v2.0_tp43_de|0.13 tm-de-all-v2.0_tp69_de|0.158 tm-de-all-v2.0_tp96_de|0.021 tm-de-all-v2.0_tp99_de|0.037 ;ad;1948
obermosel-1948-02-05-a-i0068;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1948-02-05T00:00:00Z;N;True;False;obermosel-1948-02-05-a;fr;Luxembourg;1;;obermosel;na;Generalist;7;na;Les Banques;na;0.0;41;Publicité 11 Page 7;tm-fr-all-v2.0_tp02_fr|0.027 tm-fr-all-v2.0_tp08_fr|0.027 tm-fr-all-v2.0_tp22_fr|0.183 tm-fr-all-v2.0_tp35_fr|0.172 tm-fr-all-v2.0_tp63_fr|0.027 tm-fr-all-v2.0_tp90_fr|0.027 ;ad;1948
obermosel-1948-02-06-a-i0047;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1948-02-06T00:00:00Z;N;True;False;obermosel-1948-02-06-a;fr;Laurel;1;;obermosel;na;Generalist;3;na;Tino Rossi|TINO ROSSI;na;0.0;159;Publicité 4 Page 3;tm-fr-all-v2.0_tp14_fr|0.037 tm-fr-all-v2.0_tp24_fr|0.133 tm-fr-all-v2.0_tp41_fr|0.065 tm-fr-all-v2.0_tp45_fr|0.101 tm-fr-all-v2.0_tp49_fr|0.057 tm-fr-all-v2.0_tp73_fr|0.264 ;ad;1948
obermosel-1948-02-07-a-i0117;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1948-02-07T00:00:00Z;N;True;False;obermosel-1948-02-07-a;fr;Bar;1;;obermosel;na;Generalist;4;na;;na;0.0;29;Publicité 5 Page 4;tm-fr-all-v2.0_tp02_fr|0.023 tm-fr-all-v2.0_tp14_fr|0.023 tm-fr-all-v2.0_tp27_fr|0.023 tm-fr-all-v2.0_tp34_fr|0.039 tm-fr-all-v2.0_tp35_fr|0.087 tm-fr-all-v2.0_tp41_fr|0.023 tm-fr-all-v2.0_tp45_fr|0.023 tm-fr-all-v2.0_tp75_fr|0.023 tm-fr-all-v2.0_tp83_fr|0.023 tm-fr-all-v2.0_tp84_fr|0.023 tm-fr-all-v2.0_tp96_fr|0.039 tm-fr-all-v2.0_tp97_fr|0.023 ;ad;1948
onsjongen-1950-02-15-a-i0081;Closed;local-elgu-1lI7Gbu9,local-elgu-Y10ZFslw;[redacted];BNL;LU;1950-02-15T00:00:00Z;N;True;False;onsjongen-1950-02-15-a;de;Letzeburg;1;;onsjongen;na;Other;24;na;;na;0.0;30;Publicité 12 Page 24;tm-de-all-v2.0_tp09_de|0.02 tm-de-all-v2.0_tp10_de|0.02 tm-de-all-v2.0_tp34_de|0.034 tm-de-all-v2.0_tp35_de|0.034 tm-de-all-v2.0_tp43_de|0.048 tm-de-all-v2.0_tp49_de|0.02 tm-de-all-v2.0_tp62_de|0.02 tm-de-all-v2.0_tp69_de|0.215 tm-de-all-v2.0_tp84_de|0.02 ;ad;1950
tageblatt-1921-02-04-a-i0040;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1921-02-04T00:00:00Z;N;True;False;tageblatt-1921-02-04-a;fr;Luxembourg|Luxembourg|Lorraine|Luxembourg;1;;tageblatt;na;Generalist;4;na;Jos Hotertm;na;0.0;278;;tm-fr-all-v2.0_tp06_fr|0.027 tm-fr-all-v2.0_tp22_fr|0.206 tm-fr-all-v2.0_tp24_fr|0.027 tm-fr-all-v2.0_tp35_fr|0.176 tm-fr-all-v2.0_tp39_fr|0.095 tm-fr-all-v2.0_tp58_fr|0.046 tm-fr-all-v2.0_tp61_fr|0.027 tm-fr-all-v2.0_tp81_fr|0.065 ;ad;1921
tageblatt-1921-02-08-a-i0065;Closed;local-elgu-1lI7Gbu9,local-elgu-Y10ZFslw;[redacted];BNL;LU;1921-02-08T00:00:00Z;N;True;False;tageblatt-1921-02-08-a;de;;1;;tageblatt;na;Generalist;4;na;;na;0.0;115;;tm-de-all-v2.0_tp02_de|0.025 tm-de-all-v2.0_tp18_de|0.136 tm-de-all-v2.0_tp33_de|0.055 tm-de-all-v2.0_tp34_de|0.055 tm-de-all-v2.0_tp35_de|0.045 tm-de-all-v2.0_tp57_de|0.055 tm-de-all-v2.0_tp59_de|0.035 tm-de-all-v2.0_tp79_de|0.025 tm-de-all-v2.0_tp85_de|0.035 tm-de-all-v2.0_tp96_de|0.045 ;ad;1921
tageblatt-1921-11-30-a-i0041;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1921-11-30T00:00:00Z;N;True;False;tageblatt-1921-11-30-a;de;Lage|ROTH|Horgen;1;;tageblatt;na;Generalist;4;na;J. WITRY|D. THILGES;na;0.0;962;;tm-de-all-v2.0_tp02_de|0.304 tm-de-all-v2.0_tp10_de|0.026 tm-de-all-v2.0_tp75_de|0.28 tm-de-all-v2.0_tp79_de|0.042 tm-de-all-v2.0_tp96_de|0.215 ;ad;1921
tageblatt-1922-02-22-a-i0086;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1922-02-22T00:00:00Z;N;True;False;tageblatt-1922-02-22-a;de;Luxembourg|Luxembourg|Lorraine|LUXEMBOURG;1;;tageblatt;na;Generalist;8;na;Les Banques|O. H. Bursell|J. A. Christiansen;na;0.0;301;;tm-de-all-v2.0_tp69_de|0.331 tm-de-all-v2.0_tp75_de|0.027 tm-de-all-v2.0_tp91_de|0.414 ;ad;1922
tageblatt-1922-02-24-a-i0055;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1922-02-24T00:00:00Z;N;True;False;tageblatt-1922-02-24-a;fr;Luxembourg|Luxembourg|Luxembourg;1;;tageblatt;na;Generalist;4;na;Les Banques;na;0.0;113;;tm-fr-all-v2.0_tp00_fr|0.027 tm-fr-all-v2.0_tp10_fr|0.027 tm-fr-all-v2.0_tp20_fr|0.045 tm-fr-all-v2.0_tp21_fr|0.027 tm-fr-all-v2.0_tp24_fr|0.027 tm-fr-all-v2.0_tp45_fr|0.027 tm-fr-all-v2.0_tp49_fr|0.027 tm-fr-all-v2.0_tp62_fr|0.027 ;ad;1922
tageblatt-1922-03-18-a-i0085;Closed;local-elgu-1lI7Gbu9,local-elgu-Y10ZFslw;[redacted];BNL;LU;1922-03-18T00:00:00Z;N;True;False;tageblatt-1922-03-18-a;fr;;1;;tageblatt;na;Generalist;7;na;;na;0.0;20;;tm-fr-all-v2.0_tp35_fr|0.045 tm-fr-all-v2.0_tp39_fr|0.027 tm-fr-all-v2.0_tp60_fr|0.119 ;ad;1922
tageblatt-1922-05-15-a-i0040;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1922-05-15T00:00:00Z;N;True;False;tageblatt-1922-05-15-a;de;;1;;tageblatt;na;Generalist;3;na;Franko Versand|L. Mathias;na;0.0;76;;tm-de-all-v2.0_tp18_de|0.108 tm-de-all-v2.0_tp57_de|0.021 tm-de-all-v2.0_tp59_de|0.021 tm-de-all-v2.0_tp64_de|0.046 tm-de-all-v2.0_tp71_de|0.021 tm-de-all-v2.0_tp75_de|0.021 tm-de-all-v2.0_tp91_de|0.027 tm-de-all-v2.0_tp96_de|0.348 tm-de-all-v2.0_tp99_de|0.058 ;ad;1922
tageblatt-1922-08-14-a-i0044;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1922-08-14T00:00:00Z;N;True;False;tageblatt-1922-08-14-a;fr;Bruxelles|Bruxelles|Letzeburg|Venise|LUXEMBOURg|Bruxelles|Bruxelles|Luxembourg;1;;tageblatt;na;Generalist;3;na;A. J. JACOBS|FLEUR DE RICHMOND|A. J. Jacobs Arne|Vander Magien|P. Albrecht|Les Grands;na;0.0;716;;tm-fr-all-v2.0_tp00_fr|0.058 tm-fr-all-v2.0_tp22_fr|0.376 tm-fr-all-v2.0_tp37_fr|0.058 tm-fr-all-v2.0_tp78_fr|0.156 tm-fr-all-v2.0_tp96_fr|0.097 ;ad;1922
tageblatt-1922-08-15-a-i0043;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1922-08-15T00:00:00Z;N;True;False;tageblatt-1922-08-15-a;de;Bruxelles|Bruxelles|Luxembourg|Bruxelles|Strasbourg|Luxembourg|Bruxelles|Luxembourg|Bruxelles|Luxembourg|Luxembourg|Luxembourg|Luxembourg|Luxembourg|Sarrebruck|Bruxelles|Luxembourg|Luxembourg|Luxembourg|Luxembourg;1;;tageblatt;na;Generalist;3;na;Edgar Delmarque|Nicolas Kraus|A. Regnier|Van de Valle|Emile Dondelinger|Moselle Luxembourgeoise;na;0.0;298;;tm-de-all-v2.0_tp18_de|0.26 tm-de-all-v2.0_tp58_de|0.028 tm-de-all-v2.0_tp67_de|0.028 tm-de-all-v2.0_tp69_de|0.207 tm-de-all-v2.0_tp72_de|0.021 tm-de-all-v2.0_tp73_de|0.057 tm-de-all-v2.0_tp79_de|0.191 ;ad;1922
tageblatt-1923-02-07-a-i0054;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1923-02-07T00:00:00Z;N;True;False;tageblatt-1923-02-07-a;fr;LUXEMBOURG;1;;tageblatt;na;Generalist;3;na;;na;0.0;76;;tm-fr-all-v2.0_tp04_fr|0.038 tm-fr-all-v2.0_tp09_fr|0.024 tm-fr-all-v2.0_tp21_fr|0.191 tm-fr-all-v2.0_tp22_fr|0.024 tm-fr-all-v2.0_tp34_fr|0.024 tm-fr-all-v2.0_tp82_fr|0.093 tm-fr-all-v2.0_tp83_fr|0.031 tm-fr-all-v2.0_tp90_fr|0.177 ;ad;1923
tageblatt-1923-02-08-a-i0040;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1923-02-08T00:00:00Z;N;True;False;tageblatt-1923-02-08-a;de;Luxembourg;1;;tageblatt;na;Generalist;3;na;;na;0.0;30;;tm-de-all-v2.0_tp15_de|0.025 tm-de-all-v2.0_tp19_de|0.297 tm-de-all-v2.0_tp45_de|0.035 tm-de-all-v2.0_tp62_de|0.035 tm-de-all-v2.0_tp67_de|0.025 tm-de-all-v2.0_tp69_de|0.106 tm-de-all-v2.0_tp87_de|0.025 ;ad;1923
tageblatt-1923-02-09-a-i0039;Closed;local-elgu-1lI7Gbu9,local-elgu-Y10ZFslw;[redacted];BNL;LU;1923-02-09T00:00:00Z;N;True;False;tageblatt-1923-02-09-a;fr;Luxembourg;1;;tageblatt;na;Generalist;3;na;;na;0.0;21;;tm-fr-all-v2.0_tp24_fr|0.027 tm-fr-all-v2.0_tp54_fr|0.027 tm-fr-all-v2.0_tp61_fr|0.027 tm-fr-all-v2.0_tp81_fr|0.119 ;ad;1923
tageblatt-1923-02-09-a-i0049;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1923-02-09T00:00:00Z;N;True;False;tageblatt-1923-02-09-a;de;Luxembourg|Luxembourg|Luxembourg|Lorraine;1;;tageblatt;na;Generalist;4;na;Les Banques;na;0.0;240;;tm-de-all-v2.0_tp10_de|0.034 tm-de-all-v2.0_tp33_de|0.367 tm-de-all-v2.0_tp69_de|0.302 tm-de-all-v2.0_tp75_de|0.072 tm-de-all-v2.0_tp91_de|0.031 ;ad;1923
tageblatt-1923-02-10-a-i0167;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1923-02-10T00:00:00Z;N;True;False;tageblatt-1923-02-10-a;fr;Bazar;1;;tageblatt;na;Generalist;7;na;;na;0.0;53;;tm-fr-all-v2.0_tp12_fr|0.023 tm-fr-all-v2.0_tp18_fr|0.039 tm-fr-all-v2.0_tp23_fr|0.023 tm-fr-all-v2.0_tp25_fr|0.087 tm-fr-all-v2.0_tp36_fr|0.023 tm-fr-all-v2.0_tp44_fr|0.055 tm-fr-all-v2.0_tp53_fr|0.039 tm-fr-all-v2.0_tp57_fr|0.023 tm-fr-all-v2.0_tp80_fr|0.023 tm-fr-all-v2.0_tp85_fr|0.023 ;ad;1923
tageblatt-1924-01-03-a-i0037;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1924-01-03T00:00:00Z;N;True;False;tageblatt-1924-01-03-a;de;;1;;tageblatt;na;Generalist;3;na;ZACHARIAS Bekannte;na;0.0;54;;tm-de-all-v2.0_tp03_de|0.023 tm-de-all-v2.0_tp51_de|0.032 tm-de-all-v2.0_tp71_de|0.023 tm-de-all-v2.0_tp96_de|0.43 ;ad;1924
tageblatt-1924-02-27-a-i0050;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1924-02-27T00:00:00Z;N;True;False;tageblatt-1924-02-27-a;fr;Luxembourg|Luxembourg|Luxembourg|Lorraine;1;;tageblatt;na;Generalist;3;na;Les Banques|April Chauffeur-Mécanicien;na;0.0;164;;tm-fr-all-v2.0_tp06_fr|0.021 tm-fr-all-v2.0_tp22_fr|0.277 tm-fr-all-v2.0_tp35_fr|0.038 tm-fr-all-v2.0_tp39_fr|0.064 tm-fr-all-v2.0_tp52_fr|0.021 tm-fr-all-v2.0_tp60_fr|0.106 tm-fr-all-v2.0_tp84_fr|0.021 ;ad;1924
tageblatt-1924-02-29-a-i0051;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1924-02-29T00:00:00Z;N;True;False;tageblatt-1924-02-29-a;fr;ESCH-SUR-ALZETTE;1;;tageblatt;na;Generalist;3;na;;na;0.0;193;;tm-fr-all-v2.0_tp18_fr|0.025 tm-fr-all-v2.0_tp24_fr|0.035 tm-fr-all-v2.0_tp25_fr|0.025 tm-fr-all-v2.0_tp34_fr|0.035 tm-fr-all-v2.0_tp36_fr|0.025 tm-fr-all-v2.0_tp49_fr|0.025 tm-fr-all-v2.0_tp52_fr|0.025 tm-fr-all-v2.0_tp60_fr|0.085 tm-fr-all-v2.0_tp73_fr|0.045 tm-fr-all-v2.0_tp75_fr|0.106 tm-fr-all-v2.0_tp94_fr|0.025 tm-fr-all-v2.0_tp96_fr|0.025 ;ad;1924
tageblatt-1924-02-29-a-i0052;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1924-02-29T00:00:00Z;N;True;False;tageblatt-1924-02-29-a;de;LUXEMBOURG;1;;tageblatt;na;Generalist;3;na;Josy COMES RUE PHILIPPE;na;0.0;89;;tm-de-all-v2.0_tp02_de|0.395 tm-de-all-v2.0_tp18_de|0.029 tm-de-all-v2.0_tp69_de|0.114 tm-de-all-v2.0_tp71_de|0.029 tm-de-all-v2.0_tp72_de|0.023 tm-de-all-v2.0_tp83_de|0.036 ;ad;1924
tageblatt-1924-02-29-a-i0065;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1924-02-29T00:00:00Z;N;True;False;tageblatt-1924-02-29-a;fr;Luxembourg|Luxembourg|Luxembourg|Lorraine;1;;tageblatt;na;Generalist;4;na;Les Banques;na;0.0;94;;tm-fr-all-v2.0_tp22_fr|0.252 tm-fr-all-v2.0_tp24_fr|0.047 tm-fr-all-v2.0_tp35_fr|0.029 tm-fr-all-v2.0_tp39_fr|0.029 tm-fr-all-v2.0_tp41_fr|0.029 tm-fr-all-v2.0_tp45_fr|0.021 tm-fr-all-v2.0_tp60_fr|0.081 ;ad;1924
tageblatt-1924-03-01-a-i0087;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1924-03-01T00:00:00Z;N;True;False;tageblatt-1924-03-01-a;fr;;1;;tageblatt;na;Generalist;3;na;;na;0.0;37;;tm-fr-all-v2.0_tp01_fr|0.02 tm-fr-all-v2.0_tp06_fr|0.02 tm-fr-all-v2.0_tp24_fr|0.02 tm-fr-all-v2.0_tp30_fr|0.02 tm-fr-all-v2.0_tp32_fr|0.02 tm-fr-all-v2.0_tp33_fr|0.02 tm-fr-all-v2.0_tp43_fr|0.103 tm-fr-all-v2.0_tp48_fr|0.02 tm-fr-all-v2.0_tp51_fr|0.02 tm-fr-all-v2.0_tp74_fr|0.02 tm-fr-all-v2.0_tp77_fr|0.02 tm-fr-all-v2.0_tp79_fr|0.02 tm-fr-all-v2.0_tp81_fr|0.062 tm-fr-all-v2.0_tp89_fr|0.02 tm-fr-all-v2.0_tp90_fr|0.034 tm-fr-all-v2.0_tp93_fr|0.02 tm-fr-all-v2.0_tp97_fr|0.02 ;ad;1924
tageblatt-1924-03-01-a-i0089;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1924-03-01T00:00:00Z;N;True;False;tageblatt-1924-03-01-a;fr;;1;;tageblatt;na;Generalist;3;na;;na;0.0;72;;tm-fr-all-v2.0_tp43_fr|0.175 ;ad;1924
tageblatt-1924-03-01-a-i0096;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1924-03-01T00:00:00Z;N;True;False;tageblatt-1924-03-01-a;de;LUXEMBOURG;1;;tageblatt;na;Generalist;3;na;Radi Pierrot|Dag Hierz|Belle Helene|Reine Margot Filet de Bceuf|Saxon Sabagon|Selle de Veau Renaissance Caneton;na;0.0;162;;tm-de-all-v2.0_tp19_de|0.079 tm-de-all-v2.0_tp28_de|0.042 tm-de-all-v2.0_tp62_de|0.028 tm-de-all-v2.0_tp63_de|0.022 tm-de-all-v2.0_tp69_de|0.382 tm-de-all-v2.0_tp96_de|0.039 tm-de-all-v2.0_tp98_de|0.032 tm-de-all-v2.0_tp99_de|0.153 ;ad;1924
tageblatt-1924-03-01-a-i0098;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1924-03-01T00:00:00Z;N;True;False;tageblatt-1924-03-01-a;fr;;1;;tageblatt;na;Generalist;3;na;Moselle Tete;na;0.0;36;;tm-fr-all-v2.0_tp23_fr|0.02 tm-fr-all-v2.0_tp39_fr|0.02 tm-fr-all-v2.0_tp43_fr|0.27 tm-fr-all-v2.0_tp58_fr|0.02 tm-fr-all-v2.0_tp60_fr|0.02 tm-fr-all-v2.0_tp79_fr|0.02 tm-fr-all-v2.0_tp80_fr|0.02 tm-fr-all-v2.0_tp90_fr|0.034 ;ad;1924
tageblatt-1924-03-04-a-i0048;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1924-03-04T00:00:00Z;N;True;False;tageblatt-1924-03-04-a;de;;1;;tageblatt;na;Generalist;3;na;;na;0.0;8;;tm-de-all-v2.0_tp02_de|0.055 tm-de-all-v2.0_tp26_de|0.023 tm-de-all-v2.0_tp33_de|0.134 tm-de-all-v2.0_tp69_de|0.055 tm-de-all-v2.0_tp88_de|0.023 tm-de-all-v2.0_tp96_de|0.039 ;ad;1924
tageblatt-1924-03-04-a-i0051;Closed;local-elgu-Y10ZFslw,local-elgu-1lM_Wsz2;[redacted];BNL;LU;1924-03-04T00:00:00Z;N;True;False;tageblatt-1924-03-04-a;de;LUXEMBOURG;1;;tageblatt;na;Generalist;3;na;Selle de Veau Renaissance Caneton|M. WENDEL, Directeur|Mara Alte;na;0.0;226;;tm-de-all-v2.0_tp02_de|0.092 tm-de-all-v2.0_tp19_de|0.021 tm-de-all-v2.0_tp33_de|0.107 tm-de-all-v2.0_tp69_de|0.218 tm-de-all-v2.0_tp96_de|0.312 ;ad;1924
tageblatt-1924-03-06-a-i0062;Closed;local-elgu-Y10ZFslw,local-elgu-2F2qwrjw;[redacted];BNL;LU;1924-03-06T00:00:00Z;N;True;False;tageblatt-1924-03-06-a;fr;Luxembourg|Bruxelles;1;;tageblatt;na;Generalist;4;na;MORTE BAISE;na;0.0;321;;tm-fr-all-v2.0_tp03_fr|0.032 tm-fr-all-v2.0_tp13_fr|0.028 tm-fr-all-v2.0_tp19_fr|0.032 tm-fr-all-v2.0_tp21_fr|0.036 tm-fr-all-v2.0_tp22_fr|0.122 tm-fr-all-v2.0_tp24_fr|0.066 tm-fr-all-v2.0_tp25_fr|0.028 tm-fr-all-v2.0_tp29_fr|0.023 tm-fr-all-v2.0_tp60_fr|0.13 tm-fr-all-v2.0_tp70_fr|0.023 tm-fr-all-v2.0_tp81_fr|0.113 ;ad;1924
tageblatt-1924-04-29-a-i0062;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1924-04-29T00:00:00Z;N;True;False;tageblatt-1924-04-29-a;de;;1;;tageblatt;na;Generalist;4;na;;na;0.0;90;;tm-de-all-v2.0_tp16_de|0.109 tm-de-all-v2.0_tp24_de|0.068 tm-de-all-v2.0_tp57_de|0.046 tm-de-all-v2.0_tp59_de|0.028 tm-de-all-v2.0_tp64_de|0.02 tm-de-all-v2.0_tp96_de|0.42 ;ad;1924
tageblatt-1924-06-27-a-i0048;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1924-06-27T00:00:00Z;N;True;False;tageblatt-1924-06-27-a;de;Marche|LUXEMBOURG;1;;tageblatt;na;Generalist;3;na;Tage Kündigung;na;0.0;84;;tm-de-all-v2.0_tp09_de|0.041 tm-de-all-v2.0_tp14_de|0.023 tm-de-all-v2.0_tp21_de|0.032 tm-de-all-v2.0_tp26_de|0.245 tm-de-all-v2.0_tp34_de|0.023 tm-de-all-v2.0_tp63_de|0.05 tm-de-all-v2.0_tp65_de|0.023 tm-de-all-v2.0_tp88_de|0.097 ;ad;1924
tageblatt-1925-01-07-a-i0037;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1925-01-07T00:00:00Z;N;True;False;tageblatt-1925-01-07-a;fr;Inde|Luxembourg|LUXEMBOURG;1;;tageblatt;na;Generalist;3;na;Ras Lowis Mistir Zaoditou|Les Parasols|Jersey Zinc|P. Greiner|J. Greiner|A. P. Heyen|F. Zollinger|C. de Micheli;na;0.0;529;;tm-fr-all-v2.0_tp06_fr|0.02 tm-fr-all-v2.0_tp17_fr|0.341 tm-fr-all-v2.0_tp19_fr|0.022 tm-fr-all-v2.0_tp30_fr|0.057 tm-fr-all-v2.0_tp35_fr|0.063 tm-fr-all-v2.0_tp49_fr|0.185 tm-fr-all-v2.0_tp82_fr|0.029 tm-fr-all-v2.0_tp84_fr|0.052 ;ad;1925
tageblatt-1925-01-09-a-i0048;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1925-01-09T00:00:00Z;N;True;False;tageblatt-1925-01-09-a;fr;Inde|Melle;1;;tageblatt;na;Generalist;3;na;Ras Lowis Mistir Zaoditou|Les Parasols;na;0.0;241;;tm-fr-all-v2.0_tp06_fr|0.05 tm-fr-all-v2.0_tp09_fr|0.099 tm-fr-all-v2.0_tp35_fr|0.094 tm-fr-all-v2.0_tp36_fr|0.031 tm-fr-all-v2.0_tp49_fr|0.36 tm-fr-all-v2.0_tp94_fr|0.036 ;ad;1925
